EpochTime,X,Y,Z,ClockBias,HDOP,VDOP,PDOP,GDOP
524349.000000,-1641891.139917,-3664877.332832,4939967.353684,0.179037,0.902991,1.022315,1.364009,1.475485
524350.000000,-1641890.785612,-3664876.933576,4939967.886389,0.039519,0.902957,1.022266,1.363950,1.475416
524351.000000,-1641891.105527,-3664876.741323,4939967.940699,0.156268,0.902923,1.022217,1.363891,1.475347
524352.000000,-1641890.701399,-3664877.242761,4939968.074222,-0.085921,0.902890,1.022168,1.363831,1.475277
524353.000000,-1641891.071704,-3664877.321166,4939968.053605,-0.206327,0.902856,1.022118,1.363772,1.475208
524354.000000,-1641890.763373,-3664877.001237,4939967.965016,0.047548,0.902822,1.022069,1.363713,1.475138
524355.000000,-1641891.022974,-3664877.256905,4939968.216460,-0.308055,0.902788,1.022019,1.363653,1.475069
524356.000000,-1641891.236295,-3664877.186254,4939968.017386,-0.311884,0.902754,1.021970,1.363593,1.474999
524357.000000,-1641890.962106,-3664876.859706,4939967.780159,0.207063,0.902720,1.021920,1.363534,1.474930
524358.000000,-1641890.907091,-3664876.666023,4939967.641704,0.335924,0.902686,1.021870,1.363474,1.474860
524359.000000,-1641891.190681,-3664877.315459,4939967.781199,-0.078711,0.902652,1.021821,1.363414,1.474790
524360.000000,-1641891.000465,-3664876.974392,4939967.946229,0.023800,0.902618,1.021771,1.363355,1.474720
524361.000000,-1641891.808669,-3664876.889007,4939968.284777,-0.359443,0.902585,1.021721,1.363295,1.474651
524362.000000,-1641891.209728,-3664877.253355,4939968.267346,-0.278625,0.902551,1.021671,1.363235,1.474581
524363.000000,-1641891.473598,-3664877.634322,4939968.115340,-0.519818,0.902517,1.021621,1.363175,1.474511
524364.000000,-1641890.981506,-3664877.234668,4939967.851274,-0.145428,0.902483,1.021571,1.363115,1.474441
524365.000000,-1641891.508946,-3664877.627345,4939968.197982,-0.517000,0.902449,1.021521,1.363055,1.474371
524366.000000,-1641891.320425,-3664877.651438,4939967.952630,-0.522594,0.902415,1.021471,1.362995,1.474300
524367.000000,-1641891.746093,-3664877.963702,4939968.227072,-0.721786,0.902380,1.021421,1.362935,1.474230
524368.000000,-1641891.687514,-3664877.405488,4939967.878841,-0.304598,0.902346,1.021371,1.362875,1.474160
524369.000000,-1641891.149003,-3664876.882452,4939967.121459,0.557951,0.902312,1.021321,1.362814,1.474090
524370.000000,-1641890.554479,-3664876.471002,4939966.560881,1.005286,0.902278,1.021270,1.362754,1.474020
524371.000000,-1641890.564110,-3664876.654902,4939967.225616,0.751499,0.902244,1.021220,1.362694,1.473949
524372.000000,-1641891.086422,-3664876.921497,4939967.737476,0.210070,0.902210,1.021170,1.362634,1.473879
524373.000000,-1641890.891245,-3664876.764807,4939967.832545,0.184794,0.902176,1.021119,1.362573,1.473808
524374.000000,-1641890.435186,-3664876.666781,4939967.313375,0.562998,0.902142,1.021069,1.362513,1.473738
524375.000000,-1641890.304612,-3664876.135090,4939967.122882,0.876530,0.902108,1.021018,1.362452,1.473667
524376.000000,-1641890.806762,-3664876.719733,4939967.606769,0.370907,0.902073,1.020967,1.362392,1.473596
524377.000000,-1641890.595045,-3664876.193756,4939967.561660,0.537890,0.902039,1.020917,1.362331,1.473526
524378.000000,-1641890.418434,-3664876.231565,4939967.319791,0.765334,0.902005,1.020866,1.362270,1.473455
524379.000000,-1641890.669279,-3664876.714351,4939967.093912,0.617543,0.901971,1.020815,1.362210,1.473384
524380.000000,-1641890.520086,-3664876.630529,4939967.093614,0.770705,0.901937,1.020765,1.362149,1.473313
524381.000000,-1641890.931575,-3664877.011437,4939966.937578,0.538683,0.901902,1.020714,1.362088,1.473242
524382.000000,-1641890.665203,-3664877.318019,4939966.649388,0.453852,0.901868,1.020663,1.362027,1.473171
524383.000000,-1641890.948192,-3664877.381713,4939967.028090,0.367852,0.901834,1.020612,1.361966,1.473100
524384.000000,-1641891.027120,-3664877.479514,4939966.788517,0.319885,0.901799,1.020561,1.361906,1.473029
524385.000000,-1641890.914549,-3664877.134032,4939967.047273,0.580336,0.901765,1.020510,1.361845,1.472958
524386.000000,-1641890.602038,-3664877.132802,4939967.043278,0.635679,0.901731,1.020459,1.361783,1.472887
524387.000000,-1641890.864157,-3664876.953042,4939966.969255,0.580541,0.901696,1.020407,1.361722,1.472816
524388.000000,-1641891.036542,-3664877.260692,4939967.217427,0.229625,0.901662,1.020356,1.361661,1.472744
524389.000000,-1641890.995202,-3664877.856884,4939967.556194,-0.216960,0.901628,1.020305,1.361600,1.472673
524390.000000,-1641891.311746,-3664877.606498,4939967.567827,-0.192196,0.901593,1.020254,1.361539,1.472602
524391.000000,-1641891.027853,-3664877.027710,4939967.431693,0.326543,0.901559,1.020202,1.361478,1.472530
524392.000000,-1641891.140734,-3664877.533054,4939967.149094,0.172937,0.901525,1.020151,1.361416,1.472459
524393.000000,-1641891.827390,-3664878.638338,4939968.242141,-0.974054,0.901490,1.020099,1.361355,1.472387
524394.000000,-1641891.304777,-3664878.114665,4939967.964060,-0.480703,0.901456,1.020048,1.361293,1.472315
524395.000000,-1641891.206959,-3664877.384355,4939967.194223,0.195742,0.901421,1.019996,1.361232,1.472244
524396.000000,-1641890.744649,-3664877.342265,4939966.855310,0.396267,0.901387,1.019945,1.361171,1.472172
524397.000000,-1641890.995098,-3664877.089568,4939967.473509,0.080877,0.901352,1.019893,1.361109,1.472100
524398.000000,-1641891.267377,-3664877.623656,4939967.726600,-0.374073,0.901318,1.019841,1.361047,1.472029
524399.000000,-1641891.104617,-3664877.064492,4939967.630464,-0.084577,0.901283,1.019789,1.360986,1.471957
524400.000000,-1641890.608129,-3664877.135010,4939966.862529,0.467552,0.901249,1.019738,1.360924,1.471885
524401.000000,-1641891.463485,-3664877.532698,4939967.555176,-0.125692,0.901214,1.019686,1.360862,1.471813
524402.000000,-1641890.955481,-3664877.153776,4939967.626857,0.054101,0.901180,1.019634,1.360800,1.471741
524403.000000,-1641891.181927,-3664877.699513,4939967.016727,-0.005507,0.901145,1.019582,1.360739,1.471669
524404.000000,-1641891.709306,-3664878.128008,4939967.787998,-0.627339,0.901110,1.019530,1.360677,1.471596
524405.000000,-1641891.571726,-3664878.013454,4939967.778459,-0.324977,0.901076,1.019478,1.360615,1.471524
524406.000000,-1641891.616070,-3664877.939222,4939967.515911,-0.226128,0.901041,1.019426,1.360553,1.471452
524407.000000,-1641891.717484,-3664877.989360,4939967.826130,-0.550714,0.901007,1.019373,1.360491,1.471380
524408.000000,-1641890.722625,-3664877.066307,4939967.166446,0.468101,0.900972,1.019321,1.360429,1.471307
524409.000000,-1641891.086837,-3664877.342618,4939967.803007,-0.132702,0.900937,1.019269,1.360367,1.471235
524410.000000,-1641890.907260,-3664877.322337,4939967.754593,-0.048277,0.900903,1.019217,1.360304,1.471162
524411.000000,-1641890.841667,-3664877.439477,4939967.484513,0.095241,0.900868,1.019164,1.360242,1.471090
524412.000000,-1641890.557258,-3664876.995546,4939966.878104,0.667421,0.900833,1.019112,1.360180,1.471017
524413.000000,-1641890.784746,-3664876.498843,4939966.735922,0.820835,0.900799,1.019059,1.360118,1.470945
524414.000000,-1641890.669734,-3664876.863090,4939966.744362,0.874446,0.900764,1.019007,1.360055,1.470872
524415.000000,-1641890.413815,-3664876.600154,4939966.529008,1.102989,0.900729,1.018954,1.359993,1.470799
524416.000000,-1641890.102306,-3664876.841847,4939966.533329,1.025859,0.900694,1.018902,1.359930,1.470727
524417.000000,-1641890.256273,-3664876.863537,4939967.321011,0.636480,0.900660,1.018849,1.359868,1.470654
524418.000000,-1641890.992605,-3664876.809080,4939967.324186,0.517934,0.900625,1.018796,1.359805,1.470581
524419.000000,-1641890.378204,-3664877.097865,4939967.007938,0.583719,0.900590,1.018743,1.359743,1.470508
524420.000000,-1641890.424932,-3664877.166623,4939966.982027,0.638374,0.900555,1.018690,1.359680,1.470435
524421.000000,-1641890.526120,-3664876.594046,4939967.051189,0.882698,0.900520,1.018638,1.359617,1.470362
524422.000000,-1641890.256234,-3664875.956764,4939966.610393,1.471172,0.900486,1.018585,1.359555,1.470289
524423.000000,-1641890.002672,-3664876.263974,4939966.715581,1.175172,0.900451,1.018532,1.359492,1.470216
524424.000000,-1641890.270015,-3664876.509339,4939966.837776,1.076792,0.900416,1.018479,1.359429,1.470143
524425.000000,-1641890.848140,-3664876.951519,4939967.281051,0.486830,0.900381,1.018426,1.359366,1.470069
524426.000000,-1641890.747611,-3664876.915139,4939967.101998,0.597901,0.900346,1.018372,1.359303,1.469996
524427.000000,-1641890.555400,-3664877.069443,4939967.138689,0.435274,0.900311,1.018319,1.359240,1.469923
524428.000000,-1641890.707078,-3664877.247492,4939967.281835,0.423385,0.900276,1.018266,1.359177,1.469849
524429.000000,-1641890.684273,-3664877.078489,4939967.280629,0.411348,0.900241,1.018213,1.359114,1.469776
524430.000000,-1641890.391606,-3664876.556735,4939966.623292,1.015103,0.900206,1.018159,1.359051,1.469702
524431.000000,-1641890.406872,-3664876.658095,4939966.819915,0.859952,0.900171,1.018106,1.358988,1.469629
524432.000000,-1641890.939246,-3664877.134858,4939967.382925,0.164828,0.900136,1.018052,1.358925,1.469555
524433.000000,-1641891.082751,-3664877.156279,4939967.151085,0.273027,0.900101,1.017999,1.358862,1.469481
524434.000000,-1641890.906359,-3664877.138323,4939967.108788,0.211689,0.900066,1.017945,1.358798,1.469408
524435.000000,-1641891.562157,-3664878.478502,4939967.694995,-0.561735,0.900031,1.017892,1.358735,1.469334
524436.000000,-1641891.692192,-3664878.500544,4939968.018877,-0.740772,0.899996,1.017838,1.358671,1.469260
524437.000000,-1641891.447968,-3664878.088307,4939967.465657,-0.371409,0.899961,1.017784,1.358608,1.469186
524438.000000,-1641891.290729,-3664877.903578,4939967.394539,-0.309046,0.899926,1.017731,1.358545,1.469112
524439.000000,-1641891.674883,-3664878.121353,4939967.332816,-0.339645,0.899891,1.017677,1.358481,1.469038
524440.000000,-1641891.884945,-3664877.837514,4939967.411364,-0.253284,0.899856,1.017623,1.358417,1.468964
524441.000000,-1641891.399714,-3664877.532469,4939967.421950,-0.050348,0.899821,1.017569,1.358354,1.468890
524442.000000,-1641891.532382,-3664877.915870,4939967.284885,-0.011737,0.899786,1.017515,1.358290,1.468816
524443.000000,-1641891.345362,-3664877.466957,4939967.482202,0.091756,0.899751,1.017461,1.358226,1.468742
524444.000000,-1641891.586938,-3664877.479938,4939967.180400,0.230268,0.899716,1.017407,1.358163,1.468668
524445.000000,-1641891.098956,-3664877.333153,4939967.146662,0.360709,0.899681,1.017353,1.358099,1.468593
524446.000000,-1641890.817734,-3664876.667953,4939967.707185,0.314283,0.899645,1.017299,1.358035,1.468519
524447.000000,-1641890.892167,-3664876.822899,4939967.498226,0.413213,0.899610,1.017245,1.357971,1.468445
524448.000000,-1641890.703905,-3664876.951720,4939967.108156,0.586847,0.899575,1.017191,1.357907,1.468370
524449.000000,-1641890.899087,-3664877.408439,4939967.048798,0.387138,0.899540,1.017136,1.357843,1.468296
524450.000000,-1641890.687888,-3664877.059719,4939966.806639,0.626836,0.899505,1.017082,1.357779,1.468221
524451.000000,-1641890.730104,-3664876.932905,4939967.140714,0.628586,0.899469,1.017028,1.357715,1.468147
524452.000000,-1641890.016341,-3664876.502422,4939966.921116,0.874395,0.899434,1.016973,1.357651,1.468072
524453.000000,-1641890.382429,-3664876.346314,4939967.126771,0.938987,0.899399,1.016919,1.357587,1.467997
524454.000000,-1641889.510866,-3664875.846620,4939967.117653,1.298704,1.202315,1.190228,1.691805,1.842368
524455.000000,-1641889.210061,-3664875.687702,4939966.079523,2.027234,1.202299,1.190211,1.691782,1.842337
524456.000000,-1641889.415459,-3664875.789438,4939966.252518,1.577256,1.202284,1.190195,1.691760,1.842305
524457.000000,-1641889.359629,-3664875.259118,4939966.538930,1.853334,1.202269,1.190178,1.691737,1.842274
524458.000000,-1641889.433375,-3664875.203914,4939966.540223,1.847137,1.202254,1.190161,1.691714,1.842243
524459.000000,-1641889.244670,-3664875.805233,4939966.796107,1.622348,1.202239,1.190144,1.691691,1.842211
524460.000000,-1641888.895230,-3664875.498731,4939966.739127,1.780778,1.202223,1.190127,1.691669,1.842179
524461.000000,-1641889.727712,-3664876.195814,4939966.631573,1.460220,1.202208,1.190109,1.691646,1.842148
524462.000000,-1641889.083135,-3664875.712813,4939966.632489,1.649933,1.202193,1.190092,1.691622,1.842116
524463.000000,-1641889.384876,-3664875.777442,4939966.510906,1.634137,1.202177,1.190075,1.691599,1.842084
524464.000000,-1641889.081804,-3664875.389608,4939966.857285,1.717401,1.202162,1.190057,1.691576,1.842052
524465.000000,-1641889.310928,-3664875.863772,4939967.125385,1.098986,1.202146,1.190040,1.691553,1.842020
524466.000000,-1641889.148977,-3664876.117777,4939966.748439,1.358828,1.202131,1.190022,1.691529,1.841988
524467.000000,-1641889.453997,-3664875.862673,4939967.052601,1.208320,1.202115,1.190004,1.691506,1.841955
524468.000000,-1641889.142521,-3664875.462649,4939966.957753,1.545960,1.202100,1.189987,1.691482,1.841923
524469.000000,-1641888.976368,-3664875.192528,4939966.387762,1.998959,1.202084,1.189969,1.691459,1.841891
524470.000000,-1641889.025727,-3664875.014332,4939966.457656,2.004449,1.202069,1.189951,1.691435,1.841858
524471.000000,-1641889.152894,-3664875.074439,4939966.204200,2.049502,1.202053,1.189933,1.691411,1.841825
524472.000000,-1641889.212159,-3664875.772973,4939966.580721,1.593612,1.202037,1.189915,1.691387,1.841793
524473.000000,-1641889.497402,-3664875.707226,4939966.780154,1.515504,1.202021,1.189897,1.691363,1.841760
524474.000000,-1641889.613042,-3664875.904039,4939967.028402,1.292111,1.202005,1.189878,1.691339,1.841727
524475.000000,-1641889.316092,-3664875.538351,4939966.917702,1.506566,1.201989,1.189860,1.691315,1.841694
524476.000000,-1641889.223327,-3664875.423049,4939967.061763,1.501165,1.201974,1.189842,1.691291,1.841661
524477.000000,-1641889.038841,-3664875.430778,4939966.635312,1.782064,1.201958,1.189823,1.691266,1.841627
524478.000000,-1641889.103587,-3664875.929847,4939966.574335,1.659865,1.201942,1.189805,1.691242,1.841594
524479.000000,-1641889.238466,-3664875.455055,4939966.253871,1.931819,1.201926,1.189786,1.691217,1.841561
524480.000000,-1641889.141157,-3664875.391896,4939966.145708,1.978530,1.201909,1.189767,1.691193,1.841527
524481.000000,-1641888.802315,-3664875.206014,4939966.301144,2.018326,1.201893,1.189749,1.691168,1.841493
524482.000000,-1641889.361117,-3664875.639036,4939966.790413,1.700670,1.201877,1.189730,1.691143,1.841460
524483.000000,-1641889.177639,-3664875.833549,4939966.748704,1.500284,1.201861,1.189711,1.691118,1.841426
524484.000000,-1641889.091745,-3664875.527183,4939966.213370,1.945169,1.201845,1.189692,1.691093,1.841392
524485.000000,-1641889.311296,-3664875.565988,4939966.676642,1.606709,1.201828,1.189673,1.691068,1.841358
524486.000000,-1641888.759230,-3664874.987263,4939965.919520,2.461847,1.201812,1.189654,1.691043,1.841324
524487.000000,-1641889.415764,-3664875.147540,4939966.251815,2.128193,1.201796,1.189634,1.691018,1.841290
524488.000000,-1641889.750711,-3664875.804199,4939966.975288,1.367071,1.201779,1.189615,1.690993,1.841255
524489.000000,-1641889.028134,-3664875.769130,4939966.751520,1.582574,1.201763,1.189595,1.690968,1.841221
524490.000000,-1641888.587644,-3664875.825411,4939966.432096,1.694525,1.201746,1.189576,1.690942,1.841187
524491.000000,-1641888.688328,-3664875.176101,4939966.134120,2.258169,1.201730,1.189556,1.690917,1.841152
524492.000000,-1641888.940345,-3664875.370927,4939966.740463,1.708143,1.201713,1.189537,1.690891,1.841117
524493.000000,-1641889.734301,-3664876.052474,4939967.070289,1.069843,1.201697,1.189517,1.690865,1.841082
524494.000000,-1641889.185309,-3664875.163415,4939966.467466,1.820778,1.201680,1.189497,1.690839,1.841048
524495.000000,-1641888.758986,-3664875.162945,4939966.567671,2.016093,1.201663,1.189477,1.690814,1.841013
524496.000000,-1641888.849002,-3664875.080801,4939966.653297,2.004076,1.201647,1.189457,1.690788,1.840978
524497.000000,-1641888.686721,-3664875.041447,4939965.858173,2.525591,1.201630,1.189437,1.690762,1.840943
524498.000000,-1641889.161859,-3664875.521468,4939966.796817,1.761423,1.201613,1.189417,1.690736,1.840907
524499.000000,-1641888.914750,-3664875.539215,4939966.440642,1.728621,1.201596,1.189397,1.690709,1.840872
524500.000000,-1641888.994995,-3664875.457528,4939966.415837,2.054975,1.201579,1.189377,1.690683,1.840836
524501.000000,-1641888.834502,-3664875.622367,4939966.356575,1.869867,1.201562,1.189356,1.690657,1.840801
524502.000000,-1641889.024071,-3664875.290490,4939966.902177,1.876398,1.201545,1.189336,1.690630,1.840765
524503.000000,-1641889.096948,-3664875.250898,4939966.813803,1.837943,1.201528,1.189315,1.690604,1.840729
524504.000000,-1641889.076666,-3664875.386514,4939966.457034,1.956997,1.201511,1.189295,1.690577,1.840694
524505.000000,-1641889.448371,-3664875.726006,4939966.972261,1.508267,1.201494,1.189274,1.690550,1.840658
524506.000000,-1641889.154073,-3664876.078188,4939966.290132,1.595750,1.201477,1.189253,1.690524,1.840622
524507.000000,-1641889.231267,-3664876.070512,4939966.522689,1.504800,1.201460,1.189232,1.690497,1.840586
524508.000000,-1641889.541243,-3664876.463739,4939966.892769,1.065798,1.201443,1.189211,1.690470,1.840549
524509.000000,-1641889.055570,-3664875.724290,4939966.347071,1.669871,1.201425,1.189190,1.690443,1.840513
524510.000000,-1641888.967567,-3664875.701881,4939966.375754,1.733514,1.201408,1.189169,1.690416,1.840477
524511.000000,-1641889.015925,-3664875.604147,4939966.243323,1.992988,1.201391,1.189148,1.690388,1.840440
524512.000000,-1641889.852023,-3664876.203247,4939967.316808,1.012191,1.201373,1.189127,1.690361,1.840404
524513.000000,-1641889.197005,-3664875.582540,4939966.673847,1.696248,1.201356,1.189106,1.690334,1.840367
524514.000000,-1641889.725021,-3664875.599704,4939966.763198,1.439132,1.201338,1.189084,1.690306,1.840330
